,sigla_uf,id_municipio,ano,populacao
399,TO,1715705,2021,6234
400,TO,1715754,2021,7694
401,TO,1716109,2021,52521
402,TO,1716208,2021,10426
403,TO,1716307,2021,4885
404,TO,1716505,2021,13964
405,TO,1716604,2021,11996
406,TO,1716653,2021,5546
407,TO,1716703,2021,8078
408,TO,1717008,2021,4414
409,TO,1717206,2021,3038
410,TO,1717503,2021,7830
411,TO,1717800,2021,4586
412,TO,1717909,2021,8192
413,TO,1718006,2021,3200
414,TO,1718204,2021,53618
415,TO,1718303,2021,8563
416,TO,1718402,2021,3668
417,TO,1718451,2021,2746
418,TO,1718501,2021,4389
419,TO,1718550,2021,4723
420,TO,1718659,2021,2211
421,TO,1718709,2021,2879
422,TO,1718758,2021,6498
423,TO,1718808,2021,4876
424,TO,1718840,2021,3371
425,TO,1718865,2021,7678
426,TO,1718881,2021,3537
427,TO,1718899,2021,2407
428,TO,1718907,2021,4864
429,TO,1719004,2021,2928
430,TO,1720002,2021,2530
431,TO,1720101,2021,5457
432,TO,1720150,2021,1610
433,TO,1720200,2021,12445
434,TO,1720259,2021,3106
435,TO,1720309,2021,4898
436,TO,1720499,2021,3848
437,TO,1720655,2021,5452
438,TO,1720804,2021,8965
439,TO,1720853,2021,2007
440,TO,1720903,2021,16966
441,TO,1720937,2021,2183
442,TO,1720978,2021,2831
443,TO,1721000,2021,313349
444,TO,1721109,2021,7688
445,TO,1721208,2021,22820
446,TO,1721257,2021,1952
447,TO,1721307,2021,2785
448,TO,1722081,2021,11783
449,TO,1722107,2021,11500
450,MA,2100055,2021,113783
451,MA,2100105,2021,6631
452,MA,2100154,2021,12731
453,MA,2100204,2021,22126
454,MA,2100303,2021,26979
455,MA,2100402,2021,8250
456,MA,2100436,2021,28066
457,MA,2100477,2021,31967
458,MA,2100501,2021,11233
459,MA,2100550,2021,7047
460,MA,2100600,2021,42017
461,MA,2100709,2021,27170
462,MA,2100808,2021,16054
463,MA,2100832,2021,17582
464,MA,2100873,2021,15675
465,MA,2100907,2021,47095
466,MA,2100956,2021,32825
467,MA,2101004,2021,30014
468,MA,2101103,2021,12234
469,MA,2101202,2021,105094
470,MA,2101251,2021,17446
471,MA,2101301,2021,18726
472,MA,2101350,2021,5696
473,MA,2101400,2021,96951
474,MA,2101509,2021,19026
475,MA,2101608,2021,88895
476,MA,2101707,2021,63891
477,MA,2101731,2021,7586
478,MA,2101772,2021,11347
479,MA,2101806,2021,5643
480,MA,2101905,2021,21317
481,MA,2101939,2021,6102
482,MA,2101970,2021,8494
483,MA,2102002,2021,42010
484,MA,2102036,2021,35095
485,MA,2102077,2021,16578
486,MA,2102101,2021,36900
487,MA,2102150,2021,8841
488,MA,2102200,2021,28916
489,MA,2102309,2021,23993
490,MA,2102325,2021,73595
491,MA,2102358,2021,15503
492,MA,2102374,2021,9524
493,MA,2102408,2021,11255
494,MA,2102507,2021,19521
495,MA,2102556,2021,14530
496,MA,2102606,2021,20376
497,MA,2102705,2021,22236
498,MA,2102754,2021,10937
499,MA,2102804,2021,24151
500,MA,2102903,2021,24095
501,MA,2103000,2021,166159
502,MA,2103109,2021,10711
503,MA,2103125,2021,8806
504,MA,2103158,2021,13876
505,MA,2103174,2021,22056
506,MA,2103208,2021,80705
507,MA,2103257,2021,14855
508,MA,2103307,2021,123368
509,MA,2103406,2021,49804
510,MA,2103505,2021,41443
511,MA,2103554,2021,16559
512,MA,2103604,2021,65788
513,MA,2103703,2021,32559
514,MA,2103752,2021,12923
515,MA,2103802,2021,23393
516,MA,2103901,2021,11451
517,MA,2104008,2021,16971
518,MA,2104057,2021,43097
519,MA,2104073,2021,8506
520,MA,2104081,2021,10559
521,MA,2104099,2021,19425
522,MA,2104107,2021,12662
523,MA,2104206,2021,17812
524,MA,2104305,2021,12104
525,MA,2104404,2021,17953
526,MA,2104503,2021,10931
527,MA,2104552,2021,18740
528,MA,2104602,2021,14703
529,MA,2104628,2021,7878
530,MA,2104651,2021,10121
531,MA,2104677,2021,25502
532,MA,2104701,2021,6261
533,MA,2104800,2021,70692
534,MA,2104909,2021,11966
535,MA,2105005,2021,29143
536,MA,2105104,2021,27423
537,MA,2105153,2021,14470
538,MA,2105203,2021,11453
539,MA,2105302,2021,259980
540,MA,2105351,2021,16158
541,MA,2105401,2021,69233
542,MA,2105427,2021,26134
543,MA,2105450,2021,10464
544,MA,2105476,2021,17123
545,MA,2105500,2021,23677
546,MA,2105609,2021,16228
547,MA,2105658,2021,4334
548,MA,2105708,2021,50959
549,MA,2105807,2021,10900
550,MA,2105906,2021,16369
551,MA,2105922,2021,11280
552,MA,2105948,2021,8841
553,MA,2105963,2021,11534
554,MA,2105989,2021,7653
555,MA,2106003,2021,11943
556,MA,2106102,2021,12271
557,MA,2106201,2021,7016
558,MA,2106300,2021,20228
559,MA,2106326,2021,21773
560,MA,2106359,2021,7757
561,MA,2106375,2021,16754
562,MA,2106409,2021,17122
563,MA,2106508,2021,23591
564,MA,2106607,2021,34099
565,MA,2106631,2021,17316
566,MA,2106672,2021,8502
567,MA,2106706,2021,21045
568,MA,2106755,2021,29121
569,MA,2106805,2021,15059
570,MA,2106904,2021,33888
571,MA,2107001,2021,9064
572,MA,2107100,2021,19708
573,MA,2107209,2021,14826
574,MA,2107258,2021,5469
575,MA,2107308,2021,4682
576,MA,2107357,2021,21228
577,MA,2107407,2021,19616
578,MA,2107456,2021,14968
579,MA,2107506,2021,125265
580,MA,2107605,2021,19840
581,MA,2107704,2021,21571
582,MA,2107803,2021,35108
583,MA,2107902,2021,19253
584,MA,2108009,2021,19693
585,MA,2108058,2021,16295
586,MA,2108108,2021,21092
587,MA,2108207,2021,39153
588,MA,2108256,2021,25560
589,MA,2108306,2021,38987
590,MA,2108405,2021,14371
591,MA,2108454,2021,23530
592,MA,2108504,2021,33186
593,MA,2108603,2021,84160
594,MA,2108702,2021,21274
595,MA,2108801,2021,18814
596,MA,2108900,2021,17321
597,MA,2109007,2021,24294
598,MA,2109056,2021,5936
599,MA,2109106,2021,48264
600,MA,2109205,2021,12939
601,MA,2109239,2021,7124
602,MA,2109270,2021,19217
603,MA,2109304,2021,11328
604,MA,2109403,2021,15545
605,MA,2109452,2021,31586
606,MA,2109502,2021,20288
607,MA,2109551,2021,7859
608,MA,2109601,2021,43243
609,MA,2109700,2021,5686
610,MA,2109759,2021,7878
611,MA,2109809,2021,42829
612,MA,2109908,2021,89927
613,MA,2110005,2021,73105
614,MA,2110039,2021,25487
615,MA,2110104,2021,25884
616,MA,2110203,2021,38732
617,MA,2110237,2021,13704
618,MA,2110278,2021,16219
619,MA,2110302,2021,14516
620,MA,2110401,2021,18769
621,MA,2110500,2021,45989
622,MA,2110609,2021,28825
623,MA,2110658,2021,7448
624,MA,2110708,2021,34391
625,MA,2110807,2021,4540
626,MA,2110856,2021,12082
627,MA,2110906,2021,12226
628,MA,2111003,2021,20736
629,MA,2111029,2021,15768
630,MA,2111052,2021,11207
631,MA,2111078,2021,18746
632,MA,2111102,2021,26063
633,MA,2111201,2021,180345
634,MA,2111250,2021,7639
635,MA,2111300,2021,1115932
636,MA,2111409,2021,18600
637,MA,2111508,2021,41750
638,MA,2111532,2021,12779
639,MA,2111573,2021,4700
640,MA,2111607,2021,19090
641,MA,2111631,2021,5028
642,MA,2111672,2021,6856
643,MA,2111706,2021,22452
644,MA,2111722,2021,14274
645,MA,2111748,2021,11285
646,MA,2111763,2021,13981
647,MA,2111789,2021,10343
648,MA,2111805,2021,18237
649,MA,2111904,2021,10631
650,MA,2111953,2021,5692
651,MA,2112001,2021,8642
652,MA,2112100,2021,29241
653,MA,2112209,2021,171317
654,MA,2112233,2021,22223
655,MA,2112274,2021,5868
656,MA,2112308,2021,42242
657,MA,2112407,2021,35811
658,MA,2112456,2021,26112
659,MA,2112506,2021,59927
660,MA,2112605,2021,33791
661,MA,2112704,2021,57813
662,MA,2112803,2021,52852
663,MA,2112852,2021,13800
664,MA,2112902,2021,32956
665,MA,2113009,2021,31520
666,MA,2114007,2021,52190
667,PI,2200053,2021,7119
668,PI,2200103,2021,5123
669,PI,2200202,2021,17525
670,PI,2200251,2021,7678
671,PI,2200277,2021,4921
672,PI,2200301,2021,14371
673,PI,2200400,2021,40681
674,PI,2200459,2021,5469
675,PI,2200509,2021,17609
676,PI,2200608,2021,6779
677,PI,2200707,2021,9994
678,PI,2200806,2021,3175
679,PI,2200905,2021,5819
680,PI,2200954,2021,2551
681,PI,2201002,2021,4713
682,PI,2201051,2021,7879
683,PI,2201101,2021,11361
684,PI,2201150,2021,11751
685,PI,2201176,2021,3953
686,PI,2201200,2021,47298
687,PI,2201309,2021,3356
688,PI,2201408,2021,7022
689,PI,2201507,2021,26951
690,PI,2201556,2021,4044
691,PI,2201572,2021,3607
692,PI,2201606,2021,10479
693,PI,2201705,2021,5512
694,PI,2201739,2021,6214
695,PI,2201770,2021,6848
696,PI,2201804,2021,4509
697,PI,2201903,2021,25584
698,PI,2201919,2021,5670
699,PI,2201929,2021,5700
700,PI,2201945,2021,6443
701,PI,2201960,2021,8364
702,PI,2201988,2021,3824
703,PI,2202000,2021,19832
704,PI,2202026,2021,8282
705,PI,2202059,2021,10671
706,PI,2202075,2021,3586
707,PI,2202083,2021,7704
708,PI,2202091,2021,5786
709,PI,2202109,2021,5628
710,PI,2202117,2021,5093
711,PI,2202133,2021,5987
712,PI,2202174,2021,7342
713,PI,2202208,2021,46950
714,PI,2202251,2021,3938
715,PI,2202307,2021,21326
716,PI,2202406,2021,11471
717,PI,2202455,2021,4127
718,PI,2202505,2021,11009
719,PI,2202539,2021,5910
720,PI,2202554,2021,5102
721,PI,2202604,2021,19716
722,PI,2202653,2021,5477
723,PI,2202703,2021,27901
724,PI,2202711,2021,4908
725,PI,2202729,2021,6180
726,PI,2202737,2021,4044
727,PI,2202752,2021,6545
728,PI,2202778,2021,7665
729,PI,2202802,2021,4811
730,PI,2202851,2021,4688
731,PI,2202901,2021,26771
732,PI,2203008,2021,8350
733,PI,2203107,2021,10464
734,PI,2203206,2021,11461
735,PI,2203230,2021,4982
736,PI,2203255,2021,4475
737,PI,2203271,2021,5390
738,PI,2203305,2021,13862
739,PI,2203354,2021,7046
740,PI,2203404,2021,6940
741,PI,2203420,2021,4352
742,PI,2203453,2021,9574
743,PI,2203503,2021,14550
744,PI,2203602,2021,4943
745,PI,2203701,2021,39953
746,PI,2203750,2021,5330
747,PI,2203800,2021,4461
748,PI,2203859,2021,2561
749,PI,2203909,2021,60111
750,PI,2204006,2021,5345
751,PI,2204105,2021,4300
752,PI,2204154,2021,3216
753,PI,2204204,2021,9423
754,PI,2204303,2021,11690
755,PI,2204352,2021,5477
756,PI,2204402,2021,10698
757,PI,2204501,2021,10496
758,PI,2204550,2021,4573
759,PI,2204600,2021,3880
760,PI,2204659,2021,9487
761,PI,2204709,2021,15330
762,PI,2204808,2021,9863
763,PI,2204907,2021,8582
764,PI,2205003,2021,11571
765,PI,2205102,2021,11037
766,PI,2205151,2021,5718
767,PI,2205201,2021,19233
768,PI,2205250,2021,4522
769,PI,2205276,2021,4885
770,PI,2205300,2021,4443
771,PI,2205359,2021,3003
772,PI,2205409,2021,14396
773,PI,2205458,2021,5488
774,PI,2205508,2021,39457
775,PI,2205516,2021,5491
776,PI,2205524,2021,5653
777,PI,2205532,2021,4790
778,PI,2205540,2021,2870
779,PI,2205557,2021,8610
780,PI,2205565,2021,4658
781,PI,2205573,2021,6795
782,PI,2205581,2021,4086
783,PI,2205599,2021,5219
784,PI,2205607,2021,5272
785,PI,2205706,2021,30558
786,PI,2205805,2021,25521
787,PI,2205854,2021,8372
788,PI,2205904,2021,5352
789,PI,2205953,2021,8590
790,PI,2206001,2021,4546
791,PI,2206050,2021,6456
792,PI,2206100,2021,10979
793,PI,2206209,2021,33901
794,PI,2206308,2021,1239
795,PI,2206357,2021,6603
796,PI,2206407,2021,10563
797,PI,2206506,2021,7785
798,PI,2206605,2021,10618
799,PI,2206654,2021,4527
800,PI,2206670,2021,6825
801,PI,2206696,2021,9258
802,PI,2206704,2021,7307
803,PI,2206720,2021,8632
804,PI,2206753,2021,4911
805,PI,2206803,2021,8751
806,PI,2206902,2021,6548
807,PI,2206951,2021,3014
808,PI,2207009,2021,37138
809,PI,2207108,2021,2477
810,PI,2207207,2021,6879
811,PI,2207306,2021,4124
812,PI,2207355,2021,3416
813,PI,2207405,2021,5029
814,PI,2207504,2021,14633
815,PI,2207553,2021,3931
816,PI,2207603,2021,10846
817,PI,2207702,2021,153863
818,PI,2207751,2021,4331
819,PI,2207777,2021,6420
820,PI,2207793,2021,4084
821,PI,2207801,2021,20583
822,PI,2207850,2021,3662
823,PI,2207900,2021,38812
824,PI,2207934,2021,2551
825,PI,2207959,2021,4392
826,PI,2208007,2021,78627
827,PI,2208106,2021,12150
828,PI,2208205,2021,18492
829,PI,2208304,2021,28952
830,PI,2208403,2021,63829
831,PI,2208502,2021,12646
832,PI,2208551,2021,2728
833,PI,2208601,2021,3149
834,PI,2208650,2021,9041
835,PI,2208700,2021,8814
836,PI,2208809,2021,17979
837,PI,2208858,2021,4306
838,PI,2208874,2021,4499
839,PI,2208908,2021,7408
840,PI,2209005,2021,6434
841,PI,2209104,2021,6254
842,PI,2209153,2021,4046
843,PI,2209203,2021,6256
844,PI,2209302,2021,5903
845,PI,2209351,2021,4650
846,PI,2209377,2021,5254
847,PI,2209401,2021,6466
848,PI,2209450,2021,2172
849,PI,2209500,2021,3809
850,PI,2209559,2021,4454
851,PI,2209609,2021,2923
852,PI,2209658,2021,5801
853,PI,2209708,2021,6417
854,PI,2209757,2021,3071
855,PI,2209807,2021,5044
856,PI,2209856,2021,4619
857,PI,2209872,2021,6084
858,PI,2209906,2021,6106
859,PI,2209955,2021,4856
860,PI,2209971,2021,8085
861,PI,2210003,2021,20720
862,PI,2210052,2021,5361
863,PI,2210102,2021,3737
864,PI,2210201,2021,6696
865,PI,2210300,2021,6379
866,PI,2210359,2021,4581
867,PI,2210375,2021,2648
868,PI,2210383,2021,2456
869,PI,2210391,2021,3037
870,PI,2210409,2021,17617
871,PI,2210508,2021,14356
872,PI,2210607,2021,35035
873,PI,2210623,2021,3434
874,PI,2210631,2021,4311
875,PI,2210656,2021,10074
876,PI,2210706,2021,14664
877,PI,2210805,2021,12778
878,PI,2210904,2021,4557
879,PI,2210938,2021,6801
880,PI,2210953,2021,2939
881,PI,2210979,2021,2781
882,PI,2211001,2021,871126
883,PI,2211100,2021,44649
884,PI,2211209,2021,21746
885,PI,2211308,2021,20940
886,PI,2211357,2021,4930
887,PI,2211407,2021,4382
888,PI,2211506,2021,3082
889,PI,2211605,2021,2935
890,PI,2211704,2021,4479
891,CE,2300101,2021,11965
892,CE,2300150,2021,15140
893,CE,2300200,2021,63556
894,CE,2300309,2021,54687
895,CE,2300408,2021,17584
896,CE,2300507,2021,11846
897,CE,2300606,2021,7712
898,CE,2300705,2021,16077
899,CE,2300754,2021,44195
900,CE,2300804,2021,7402
901,CE,2300903,2021,14742
902,CE,2301000,2021,81581
903,CE,2301109,2021,75392
904,CE,2301208,2021,26600
905,CE,2301257,2021,10983
906,CE,2301307,2021,21707
907,CE,2301406,2021,11759
908,CE,2301505,2021,7848
909,CE,2301604,2021,23537
910,CE,2301703,2021,24567
911,CE,2301802,2021,6318
912,CE,2301851,2021,18313
913,CE,2301901,2021,61662
914,CE,2301950,2021,22715
915,CE,2302008,2021,22834
916,CE,2302057,2021,15069
917,CE,2302107,2021,36127
918,CE,2302206,2021,54315
919,CE,2302305,2021,32851
920,CE,2302404,2021,54680
921,CE,2302503,2021,50195
922,CE,2302602,2021,64147
923,CE,2302701,2021,27513
924,CE,2302800,2021,77484
925,CE,2302909,2021,17830
926,CE,2303006,2021,23011
927,CE,2303105,2021,18470
928,CE,2303204,2021,27008
929,CE,2303303,2021,18700
